path,label
4/4_721.wav,four
0/0_577.wav,zero
4/4_661.wav,four
4/4_105.wav,four
4/4_33.wav,four
4/4_90.wav,four
4/4_121.wav,four
4/4_401.wav,four
4/4_614.wav,four
4/4_141.wav,four
0/0_506.wav,zero
4/4_195.wav,four
4/4_413.wav,four
4/4_149.wav,four
4/4_313.wav,four
4/4_291.wav,four
4/4_207.wav,four
0/0_34.wav,zero
0/0_220.wav,zero
4/4_813.wav,four
4/4_164.wav,four
4/4_99.wav,four
0/0_698.wav,zero
0/0_276.wav,zero
0/0_319.wav,zero
4/4_14.wav,four
0/0_724.wav,zero
4/4_570.wav,four
4/4_308.wav,four
0/0_288.wav,zero
0/0_647.wav,zero
0/0_530.wav,zero
0/0_409.wav,zero
4/4_58.wav,four
0/0_358.wav,zero
0/0_531.wav,zero
4/4_642.wav,four
4/4_518.wav,four
0/0_522.wav,zero
4/4_809.wav,four
0/0_673.wav,zero
0/0_272.wav,zero
0/0_736.wav,zero
4/4_153.wav,four
0/0_346.wav,zero
4/4_182.wav,four
4/4_7.wav,four
0/0_181.wav,zero
0/0_67.wav,zero
4/4_274.wav,four
4/4_351.wav,four
4/4_725.wav,four
0/0_333.wav,zero
4/4_422.wav,four
0/0_210.wav,zero
4/4_567.wav,four
0/0_475.wav,zero
0/0_303.wav,zero
0/0_262.wav,zero
0/0_13.wav,zero
4/4_263.wav,four
0/0_419.wav,zero
0/0_428.wav,zero
4/4_199.wav,four
0/0_312.wav,zero
0/0_316.wav,zero
4/4_137.wav,four
4/4_771.wav,four
4/4_211.wav,four
4/4_283.wav,four
0/0_31.wav,zero
4/4_146.wav,four
0/0_52.wav,zero
4/4_590.wav,four
4/4_160.wav,four
0/0_453.wav,zero
4/4_556.wav,four
0/0_653.wav,zero
4/4_396.wav,four
0/0_87.wav,zero
4/4_264.wav,four
4/4_222.wav,four
0/0_177.wav,zero
4/4_84.wav,four
4/4_218.wav,four
4/4_171.wav,four
0/0_609.wav,zero
4/4_194.wav,four
0/0_558.wav,zero
4/4_587.wav,four
0/0_380.wav,zero
4/4_531.wav,four
4/4_248.wav,four
4/4_322.wav,four
4/4_376.wav,four
4/4_500.wav,four
0/0_235.wav,zero
0/0_14.wav,zero
4/4_40.wav,four
0/0_93.wav,zero
0/0_131.wav,zero
4/4_187.wav,four
0/0_253.wav,zero
0/0_886.wav,zero
4/4_763.wav,four
0/0_360.wav,zero
0/0_898.wav,zero
4/4_479.wav,four
4/4_191.wav,four
4/4_490.wav,four
4/4_166.wav,four
0/0_746.wav,zero
0/0_186.wav,zero
0/0_30.wav,zero
4/4_304.wav,four
0/0_765.wav,zero
0/0_194.wav,zero
4/4_371.wav,four
0/0_69.wav,zero
0/0_658.wav,zero
0/0_844.wav,zero
0/0_109.wav,zero
4/4_786.wav,four
4/4_76.wav,four
4/4_449.wav,four
4/4_310.wav,four
0/0_640.wav,zero
0/0_776.wav,zero
4/4_34.wav,four
4/4_374.wav,four
0/0_394.wav,zero
0/0_429.wav,zero
4/4_204.wav,four
0/0_608.wav,zero
4/4_705.wav,four
4/4_323.wav,four
0/0_486.wav,zero
0/0_470.wav,zero
4/4_163.wav,four
4/4_184.wav,four
0/0_354.wav,zero
4/4_129.wav,four
4/4_87.wav,four
0/0_494.wav,zero
0/0_656.wav,zero
4/4_502.wav,four
4/4_50.wav,four
4/4_794.wav,four
4/4_744.wav,four
0/0_347.wav,zero
0/0_539.wav,zero
4/4_1.wav,four
0/0_63.wav,zero
0/0_426.wav,zero
4/4_169.wav,four
4/4_175.wav,four
4/4_229.wav,four
4/4_173.wav,four
4/4_510.wav,four
0/0_365.wav,zero
4/4_708.wav,four
0/0_848.wav,zero
0/0_771.wav,zero
0/0_469.wav,zero
4/4_492.wav,four
4/4_793.wav,four
0/0_15.wav,zero
4/4_68.wav,four
0/0_143.wav,zero
0/0_396.wav,zero
0/0_36.wav,zero
0/0_589.wav,zero
0/0_514.wav,zero
4/4_463.wav,four
0/0_700.wav,zero
0/0_542.wav,zero
4/4_193.wav,four
4/4_719.wav,four
0/0_376.wav,zero
0/0_110.wav,zero
4/4_155.wav,four
0/0_134.wav,zero
0/0_408.wav,zero
4/4_30.wav,four
4/4_23.wav,four
4/4_435.wav,four
0/0_596.wav,zero
0/0_772.wav,zero
0/0_573.wav,zero
0/0_603.wav,zero
0/0_37.wav,zero
4/4_107.wav,four
4/4_503.wav,four
4/4_737.wav,four
4/4_329.wav,four
0/0_161.wav,zero
4/4_45.wav,four
0/0_185.wav,zero
0/0_2.wav,zero
0/0_694.wav,zero
0/0_324.wav,zero
4/4_513.wav,four
0/0_399.wav,zero
0/0_23.wav,zero
4/4_550.wav,four
4/4_765.wav,four
0/0_789.wav,zero
0/0_149.wav,zero
4/4_758.wav,four
4/4_585.wav,four
4/4_727.wav,four
0/0_449.wav,zero
0/0_427.wav,zero
0/0_296.wav,zero
4/4_434.wav,four
4/4_70.wav,four
0/0_545.wav,zero
4/4_420.wav,four
0/0_238.wav,zero
4/4_804.wav,four
4/4_761.wav,four
0/0_3.wav,zero
0/0_240.wav,zero
0/0_544.wav,zero
0/0_512.wav,zero
0/0_516.wav,zero
0/0_675.wav,zero
0/0_693.wav,zero
0/0_164.wav,zero
4/4_170.wav,four
0/0_10.wav,zero
0/0_363.wav,zero
4/4_703.wav,four
0/0_550.wav,zero
4/4_150.wav,four
4/4_219.wav,four
0/0_207.wav,zero
0/0_668.wav,zero
0/0_108.wav,zero
4/4_553.wav,four
0/0_735.wav,zero
4/4_411.wav,four
4/4_447.wav,four
0/0_29.wav,zero
0/0_172.wav,zero
0/0_112.wav,zero
0/0_82.wav,zero
4/4_527.wav,four
0/0_50.wav,zero
0/0_593.wav,zero
4/4_687.wav,four
4/4_254.wav,four
4/4_133.wav,four
4/4_741.wav,four
4/4_180.wav,four
0/0_856.wav,zero
0/0_155.wav,zero
0/0_643.wav,zero
0/0_351.wav,zero
0/0_416.wav,zero
0/0_872.wav,zero
4/4_549.wav,four
4/4_403.wav,four
4/4_124.wav,four
0/0_388.wav,zero
0/0_767.wav,zero
0/0_218.wav,zero
4/4_251.wav,four
0/0_189.wav,zero
4/4_541.wav,four
0/0_225.wav,zero
0/0_355.wav,zero
0/0_297.wav,zero
4/4_628.wav,four
4/4_775.wav,four
4/4_691.wav,four
4/4_31.wav,four
4/4_759.wav,four
0/0_720.wav,zero
0/0_623.wav,zero
0/0_208.wav,zero
0/0_326.wav,zero
4/4_197.wav,four
0/0_559.wav,zero
4/4_610.wav,four
0/0_169.wav,zero
0/0_22.wav,zero
0/0_310.wav,zero
0/0_407.wav,zero
0/0_422.wav,zero
0/0_9.wav,zero
0/0_163.wav,zero
0/0_66.wav,zero
0/0_132.wav,zero
4/4_760.wav,four
4/4_745.wav,four
4/4_508.wav,four
4/4_337.wav,four
4/4_167.wav,four
4/4_5.wav,four
4/4_455.wav,four
4/4_258.wav,four
0/0_305.wav,zero
0/0_707.wav,zero
0/0_446.wav,zero
0/0_805.wav,zero
4/4_635.wav,four
4/4_154.wav,four
0/0_152.wav,zero
0/0_818.wav,zero
0/0_810.wav,zero
4/4_35.wav,four
4/4_131.wav,four
4/4_696.wav,four
0/0_757.wav,zero
0/0_480.wav,zero
0/0_247.wav,zero
0/0_581.wav,zero
4/4_764.wav,four
4/4_271.wav,four
0/0_195.wav,zero
4/4_51.wav,four
4/4_707.wav,four
4/4_784.wav,four
0/0_758.wav,zero
4/4_755.wav,four
4/4_470.wav,four
0/0_356.wav,zero
0/0_11.wav,zero
4/4_654.wav,four
4/4_201.wav,four
4/4_475.wav,four
0/0_833.wav,zero
0/0_24.wav,zero
4/4_643.wav,four
0/0_84.wav,zero
4/4_18.wav,four
0/0_130.wav,zero
0/0_540.wav,zero
0/0_839.wav,zero
4/4_778.wav,four
4/4_548.wav,four
4/4_109.wav,four
4/4_456.wav,four
4/4_355.wav,four
0/0_327.wav,zero
0/0_44.wav,zero
4/4_720.wav,four
0/0_626.wav,zero
0/0_808.wav,zero
4/4_72.wav,four
0/0_133.wav,zero
4/4_242.wav,four
0/0_173.wav,zero
0/0_585.wav,zero
4/4_330.wav,four
4/4_400.wav,four
0/0_811.wav,zero
0/0_302.wav,zero
4/4_563.wav,four
0/0_281.wav,zero
4/4_791.wav,four
0/0_737.wav,zero
4/4_785.wav,four
0/0_450.wav,zero
0/0_498.wav,zero
0/0_895.wav,zero
4/4_569.wav,four
4/4_119.wav,four
4/4_42.wav,four
0/0_667.wav,zero
4/4_405.wav,four
4/4_488.wav,four
4/4_525.wav,four
4/4_295.wav,four
0/0_188.wav,zero
0/0_472.wav,zero
0/0_672.wav,zero
0/0_278.wav,zero
0/0_866.wav,zero
4/4_183.wav,four
0/0_275.wav,zero
0/0_330.wav,zero
0/0_350.wav,zero
4/4_726.wav,four
0/0_747.wav,zero
0/0_264.wav,zero
4/4_237.wav,four
0/0_357.wav,zero
0/0_696.wav,zero
0/0_97.wav,zero
4/4_81.wav,four
4/4_621.wav,four
4/4_732.wav,four
0/0_459.wav,zero
0/0_654.wav,zero
4/4_538.wav,four
4/4_602.wav,four
0/0_395.wav,zero
0/0_375.wav,zero
4/4_89.wav,four
4/4_560.wav,four
4/4_67.wav,four
0/0_76.wav,zero
0/0_861.wav,zero
0/0_402.wav,zero
4/4_810.wav,four
4/4_203.wav,four
4/4_766.wav,four
0/0_340.wav,zero
0/0_114.wav,zero
4/4_206.wav,four
4/4_690.wav,four
0/0_830.wav,zero
4/4_671.wav,four
4/4_431.wav,four
4/4_340.wav,four
4/4_69.wav,four
0/0_209.wav,zero
0/0_107.wav,zero
0/0_147.wav,zero
4/4_140.wav,four
0/0_687.wav,zero
0/0_26.wav,zero
0/0_156.wav,zero
4/4_796.wav,four
0/0_465.wav,zero
0/0_99.wav,zero
4/4_102.wav,four
0/0_270.wav,zero
0/0_92.wav,zero
4/4_336.wav,four
0/0_58.wav,zero
0/0_775.wav,zero
4/4_499.wav,four
0/0_27.wav,zero
0/0_337.wav,zero
0/0_120.wav,zero
0/0_745.wav,zero
4/4_373.wav,four
0/0_57.wav,zero
4/4_381.wav,four
4/4_233.wav,four
0/0_400.wav,zero
0/0_46.wav,zero
4/4_616.wav,four
4/4_144.wav,four
0/0_566.wav,zero
4/4_753.wav,four
0/0_117.wav,zero
0/0_371.wav,zero
0/0_417.wav,zero
4/4_522.wav,four
0/0_241.wav,zero
4/4_688.wav,four
4/4_459.wav,four
4/4_56.wav,four
4/4_388.wav,four
4/4_116.wav,four
4/4_715.wav,four
4/4_130.wav,four
0/0_18.wav,zero
0/0_111.wav,zero
0/0_75.wav,zero
4/4_466.wav,four
0/0_196.wav,zero
4/4_583.wav,four
4/4_782.wav,four
0/0_323.wav,zero
0/0_447.wav,zero
4/4_32.wav,four
0/0_382.wav,zero
4/4_805.wav,four
4/4_54.wav,four
4/4_238.wav,four
0/0_232.wav,zero
0/0_135.wav,zero
0/0_548.wav,zero
4/4_662.wav,four
4/4_716.wav,four
4/4_611.wav,four
0/0_831.wav,zero
4/4_114.wav,four
4/4_213.wav,four
0/0_519.wav,zero
0/0_881.wav,zero
0/0_201.wav,zero
0/0_25.wav,zero
0/0_878.wav,zero
4/4_270.wav,four
0/0_393.wav,zero
0/0_260.wav,zero
0/0_870.wav,zero
0/0_646.wav,zero
4/4_645.wav,four
4/4_261.wav,four
4/4_370.wav,four
4/4_546.wav,four
0/0_688.wav,zero
0/0_650.wav,zero
0/0_632.wav,zero
4/4_565.wav,four
0/0_33.wav,zero
4/4_528.wav,four
4/4_240.wav,four
0/0_487.wav,zero
0/0_443.wav,zero
4/4_113.wav,four
0/0_332.wav,zero
0/0_884.wav,zero
4/4_591.wav,four
4/4_692.wav,four
0/0_621.wav,zero
0/0_285.wav,zero
0/0_70.wav,zero
0/0_230.wav,zero
0/0_813.wav,zero
4/4_354.wav,four
4/4_85.wav,four
0/0_622.wav,zero
4/4_301.wav,four
4/4_122.wav,four
0/0_888.wav,zero
4/4_493.wav,four
0/0_865.wav,zero
4/4_305.wav,four
4/4_132.wav,four
4/4_774.wav,four
0/0_308.wav,zero
4/4_521.wav,four
0/0_841.wav,zero
0/0_880.wav,zero
4/4_718.wav,four
0/0_783.wav,zero
4/4_675.wav,four
0/0_690.wav,zero
0/0_464.wav,zero
0/0_41.wav,zero
0/0_645.wav,zero
0/0_538.wav,zero
0/0_769.wav,zero
4/4_88.wav,four
4/4_243.wav,four
0/0_228.wav,zero
0/0_435.wav,zero
0/0_106.wav,zero
0/0_666.wav,zero
0/0_157.wav,zero
0/0_19.wav,zero
4/4_236.wav,four
0/0_779.wav,zero
4/4_558.wav,four
0/0_39.wav,zero
0/0_493.wav,zero
0/0_652.wav,zero
4/4_192.wav,four
4/4_627.wav,four
0/0_791.wav,zero
0/0_397.wav,zero
4/4_147.wav,four
4/4_235.wav,four
4/4_462.wav,four
0/0_860.wav,zero
4/4_286.wav,four
0/0_821.wav,zero
0/0_378.wav,zero
0/0_716.wav,zero
4/4_106.wav,four
0/0_280.wav,zero
0/0_749.wav,zero
0/0_321.wav,zero
4/4_506.wav,four
4/4_327.wav,four
0/0_562.wav,zero
0/0_174.wav,zero
0/0_705.wav,zero
0/0_16.wav,zero
0/0_817.wav,zero
4/4_660.wav,four
4/4_41.wav,four
0/0_683.wav,zero
4/4_335.wav,four
0/0_557.wav,zero
4/4_234.wav,four
4/4_524.wav,four
4/4_676.wav,four
0/0_894.wav,zero
0/0_814.wav,zero
4/4_595.wav,four
0/0_202.wav,zero
4/4_539.wav,four
0/0_761.wav,zero
0/0_421.wav,zero
4/4_230.wav,four
0/0_849.wav,zero
4/4_461.wav,four
0/0_226.wav,zero
0/0_81.wav,zero
4/4_693.wav,four
0/0_602.wav,zero
4/4_516.wav,four
0/0_582.wav,zero
4/4_267.wav,four
0/0_40.wav,zero
0/0_47.wav,zero
4/4_647.wav,four
4/4_228.wav,four
4/4_776.wav,four
0/0_250.wav,zero
4/4_277.wav,four
0/0_162.wav,zero
4/4_350.wav,four
4/4_363.wav,four
0/0_77.wav,zero
4/4_46.wav,four
4/4_209.wav,four
0/0_454.wav,zero
4/4_281.wav,four
0/0_684.wav,zero
0/0_119.wav,zero
4/4_320.wav,four
0/0_663.wav,zero
0/0_827.wav,zero
0/0_812.wav,zero
0/0_405.wav,zero
0/0_651.wav,zero
4/4_445.wav,four
0/0_721.wav,zero
0/0_136.wav,zero
4/4_297.wav,four
4/4_677.wav,four
4/4_10.wav,four
4/4_20.wav,four
4/4_728.wav,four
0/0_837.wav,zero
0/0_223.wav,zero
0/0_715.wav,zero
0/0_637.wav,zero
0/0_636.wav,zero
0/0_53.wav,zero
0/0_759.wav,zero
4/4_497.wav,four
0/0_390.wav,zero
0/0_499.wav,zero
0/0_864.wav,zero
0/0_625.wav,zero
4/4_697.wav,four
0/0_778.wav,zero
0/0_5.wav,zero
0/0_734.wav,zero
4/4_385.wav,four
4/4_683.wav,four
0/0_659.wav,zero
0/0_7.wav,zero
4/4_738.wav,four
0/0_611.wav,zero
0/0_521.wav,zero
0/0_242.wav,zero
4/4_664.wav,four
4/4_669.wav,four
0/0_543.wav,zero
0/0_628.wav,zero
0/0_635.wav,zero
0/0_491.wav,zero
0/0_869.wav,zero
0/0_497.wav,zero
0/0_714.wav,zero
0/0_601.wav,zero
0/0_587.wav,zero
0/0_846.wav,zero
0/0_788.wav,zero
4/4_83.wav,four
4/4_680.wav,four
0/0_279.wav,zero
4/4_60.wav,four
4/4_712.wav,four
4/4_619.wav,four
0/0_366.wav,zero
0/0_507.wav,zero
0/0_432.wav,zero
4/4_571.wav,four
0/0_320.wav,zero
4/4_586.wav,four
0/0_442.wav,zero
4/4_773.wav,four
0/0_790.wav,zero
0/0_655.wav,zero
4/4_535.wav,four
4/4_185.wav,four
0/0_286.wav,zero
4/4_606.wav,four
0/0_505.wav,zero
4/4_768.wav,four
0/0_144.wav,zero
0/0_703.wav,zero
0/0_17.wav,zero
0/0_301.wav,zero
4/4_285.wav,four
4/4_452.wav,four
4/4_82.wav,four
0/0_150.wav,zero
4/4_457.wav,four
4/4_79.wav,four
0/0_781.wav,zero
0/0_485.wav,zero
0/0_293.wav,zero
4/4_678.wav,four
0/0_819.wav,zero
4/4_650.wav,four
0/0_231.wav,zero
4/4_752.wav,four
4/4_714.wav,four
4/4_188.wav,four
4/4_91.wav,four
4/4_465.wav,four
4/4_551.wav,four
0/0_331.wav,zero
0/0_318.wav,zero
0/0_203.wav,zero
4/4_800.wav,four
4/4_28.wav,four
4/4_22.wav,four
0/0_313.wav,zero
4/4_135.wav,four
0/0_283.wav,zero
4/4_306.wav,four
0/0_73.wav,zero
4/4_44.wav,four
4/4_359.wav,four
4/4_476.wav,four
4/4_451.wav,four
4/4_632.wav,four
0/0_738.wav,zero
0/0_413.wav,zero
0/0_345.wav,zero
0/0_713.wav,zero
4/4_682.wav,four
0/0_404.wav,zero
0/0_599.wav,zero
4/4_568.wav,four
4/4_157.wav,four
4/4_111.wav,four
0/0_43.wav,zero
0/0_325.wav,zero
4/4_542.wav,four
4/4_440.wav,four
4/4_268.wav,four
4/4_787.wav,four
4/4_294.wav,four
4/4_811.wav,four
0/0_336.wav,zero
0/0_158.wav,zero
4/4_402.wav,four
4/4_747.wav,four
4/4_365.wav,four
0/0_282.wav,zero
0/0_515.wav,zero
0/0_704.wav,zero
4/4_509.wav,four
0/0_96.wav,zero
0/0_100.wav,zero
4/4_341.wav,four
0/0_263.wav,zero
4/4_280.wav,four
4/4_244.wav,four
0/0_79.wav,zero
4/4_756.wav,four
4/4_460.wav,four
4/4_731.wav,four
0/0_718.wav,zero
0/0_384.wav,zero
4/4_608.wav,four
0/0_64.wav,zero
0/0_287.wav,zero
0/0_290.wav,zero
0/0_638.wav,zero
0/0_795.wav,zero
0/0_361.wav,zero
4/4_284.wav,four
4/4_13.wav,four
4/4_798.wav,four
4/4_557.wav,four
0/0_674.wav,zero
0/0_699.wav,zero
0/0_883.wav,zero
0/0_619.wav,zero
4/4_181.wav,four
0/0_595.wav,zero
0/0_175.wav,zero
4/4_607.wav,four
0/0_60.wav,zero
4/4_799.wav,four
4/4_316.wav,four
4/4_110.wav,four
4/4_383.wav,four
4/4_64.wav,four
4/4_448.wav,four
0/0_535.wav,zero
4/4_249.wav,four
0/0_123.wav,zero
4/4_117.wav,four
4/4_681.wav,four
0/0_725.wav,zero
0/0_406.wav,zero
0/0_743.wav,zero
0/0_115.wav,zero
0/0_508.wav,zero
0/0_8.wav,zero
4/4_605.wav,four
0/0_868.wav,zero
4/4_717.wav,four
0/0_229.wav,zero
4/4_27.wav,four
0/0_245.wav,zero
4/4_729.wav,four
0/0_717.wav,zero
4/4_559.wav,four
0/0_341.wav,zero
4/4_526.wav,four
0/0_794.wav,zero
0/0_138.wav,zero
4/4_772.wav,four
4/4_326.wav,four
4/4_118.wav,four
0/0_571.wav,zero
4/4_512.wav,four
0/0_433.wav,zero
4/4_348.wav,four
0/0_227.wav,zero
0/0_461.wav,zero
4/4_446.wav,four
4/4_92.wav,four
0/0_661.wav,zero
0/0_731.wav,zero
4/4_408.wav,four
4/4_792.wav,four
0/0_567.wav,zero
0/0_885.wav,zero
4/4_216.wav,four
0/0_887.wav,zero
0/0_151.wav,zero
0/0_379.wav,zero
0/0_624.wav,zero
4/4_178.wav,four
0/0_701.wav,zero
4/4_397.wav,four
0/0_482.wav,zero
4/4_519.wav,four
4/4_208.wav,four
0/0_842.wav,zero
0/0_307.wav,zero
0/0_353.wav,zero
0/0_385.wav,zero
0/0_532.wav,zero
0/0_141.wav,zero
0/0_681.wav,zero
0/0_381.wav,zero
